,Poem Title,Stanza
1575,TO ENGLAND'S GREATEST SATIRIST,"And you, through joy having forgot your pain, "
1576,TO ENGLAND'S GREATEST SATIRIST,"Laughing will shake your head and rack your brain, "
1577,TO ENGLAND'S GREATEST SATIRIST,Clasping my hand and thinking all in vain. 
1578,TO ENGLAND'S GREATEST SATIRIST,"No,"" you will say, ""it is a distant way "
1579,TO ENGLAND'S GREATEST SATIRIST,"From grief to God; my memories go astray."" "
1580,TO ENGLAND'S GREATEST SATIRIST,"Then, I, staring athwart the jewelled pit "
1581,TO ENGLAND'S GREATEST SATIRIST,Which God hath dug between the infinite 
1582,TO ENGLAND'S GREATEST SATIRIST,"And the great little loss of death's decay, "
1583,TO ENGLAND'S GREATEST SATIRIST,Will tell you all that happened yesterday. 
1584,TO ENGLAND'S GREATEST SATIRIST,"Don't you recall, dear, how the fierce blow came? "
1585,TO ENGLAND'S GREATEST SATIRIST,"Earth was at Spring-tide, all the fields aflame; "
1586,TO ENGLAND'S GREATEST SATIRIST,Hope was just freed from Winter's servitude 
1587,TO ENGLAND'S GREATEST SATIRIST,"And songsters through the tree-tops he had strewed, "
1588,TO ENGLAND'S GREATEST SATIRIST,"And promises of greenness in the wood, "
1589,TO ENGLAND'S GREATEST SATIRIST,"While you, dear, grew in grace to womanhood."" "
1590,TO ENGLAND'S GREATEST SATIRIST,"Then you: ""I would remember if I could, "
1591,TO ENGLAND'S GREATEST SATIRIST,"But all is vague. Faint, like a far off strain, "
1592,TO ENGLAND'S GREATEST SATIRIST,I catch the rustle of field-flowers again 
1593,TO ENGLAND'S GREATEST SATIRIST,"And hear the muffled skirmish of the rain."" "
1594,TO ENGLAND'S GREATEST SATIRIST,"Don't you recall, dear, anything of pain?"" "
1595,TO ENGLAND'S GREATEST SATIRIST,"Nothing,"" you whisper. "
1596,TO ENGLAND'S GREATEST SATIRIST,Then I tell to you 
1597,TO ENGLAND'S GREATEST SATIRIST,"How in a week from life to death you grew, "
1598,TO ENGLAND'S GREATEST SATIRIST,"Your spirit yearning Godward, as did fail "
1599,TO ENGLAND'S GREATEST SATIRIST,"The strength of your white body, lily-pale; "
1600,TO ENGLAND'S GREATEST SATIRIST,How through long nights and seven too brief 
1601,TO ENGLAND'S GREATEST SATIRIST,days 
1602,TO ENGLAND'S GREATEST SATIRIST,"I held you fast, and flattered God with praise, "
1603,TO ENGLAND'S GREATEST SATIRIST,"Calling Him every kind endearing name, "
1604,TO ENGLAND'S GREATEST SATIRIST,Hoping my love would fill His heart with shame 
1605,TO ENGLAND'S GREATEST SATIRIST,Of doing that deed which He meant to do. 
1606,TO ENGLAND'S GREATEST SATIRIST,"What happened?"" "
1607,TO ENGLAND'S GREATEST SATIRIST,"God was wise and He took you."" "
1608,TO ENGLAND'S GREATEST SATIRIST,"Strange!"" "
1609,TO ENGLAND'S GREATEST SATIRIST,"""Ah yes, dearest, human loves are strange; "
1610,TO ENGLAND'S GREATEST SATIRIST,Change seems so final in a world of change. 
1611,TO ENGLAND'S GREATEST SATIRIST,Through the last night I watched your fluttering 
1612,TO ENGLAND'S GREATEST SATIRIST,"breath, "
1613,TO ENGLAND'S GREATEST SATIRIST,Desperate lest the unseen hand of Death 
1614,TO ENGLAND'S GREATEST SATIRIST,"Should touch you, still you e'er I was aware, "
1615,TO ENGLAND'S GREATEST SATIRIST,Leaving me nothing save your golden hair 
1616,TO ENGLAND'S GREATEST SATIRIST,"And the wide doors of an abandoned place, "
1617,TO ENGLAND'S GREATEST SATIRIST,And the wise smiling of your quiet face-- 
1618,TO ENGLAND'S GREATEST SATIRIST,The perishable chalice of your grace. 
1619,TO ENGLAND'S GREATEST SATIRIST,"""'In Heaven they all are serious,' so you said "
1620,TO ENGLAND'S GREATEST SATIRIST,"In your delirium. You shake your head, "
1621,TO ENGLAND'S GREATEST SATIRIST,Denying what I surely heard you say. 
1622,TO ENGLAND'S GREATEST SATIRIST,Since then you've seen the boys and girls at 
1623,TO ENGLAND'S GREATEST SATIRIST,play 
1624,TO ENGLAND'S GREATEST SATIRIST,Climbing the knees of God. 
1625,TO ENGLAND'S GREATEST SATIRIST,"""Listen again. "
1626,TO ENGLAND'S GREATEST SATIRIST,Far out across the gulf you see a stain-- 
1627,TO ENGLAND'S GREATEST SATIRIST,"Follow my hand--a smudge, a blur of gray; "
1628,TO ENGLAND'S GREATEST SATIRIST,"That is the world. Though you forget the day, "
1629,TO ENGLAND'S GREATEST SATIRIST,"We lived there once, suffered, had joy, laughed, "
1630,TO ENGLAND'S GREATEST SATIRIST,"loved, "
1631,TO ENGLAND'S GREATEST SATIRIST,And in sweet worship of each other moved. 
1632,TO ENGLAND'S GREATEST SATIRIST,"Then you fell sick and, while I held your hand, "
1633,TO ENGLAND'S GREATEST SATIRIST,One took you .... 
1634,TO ENGLAND'S GREATEST SATIRIST,"""Ah, you do not understand! "
1635,TO ENGLAND'S GREATEST SATIRIST,Only field-flowers you remember well. 
1636,TO ENGLAND'S GREATEST SATIRIST,This seems an idle fable that I tell; 
1637,TO ENGLAND'S GREATEST SATIRIST,"Then never trouble, dear; forget the pain. "
1638,TO ENGLAND'S GREATEST SATIRIST,"See, here comes God; perhaps He will explain."" "
1639,IN THE GLAD MONTH OF MAY,IN THE GLAD MONTH OF MAY 
1640,IN THE GLAD MONTH OF MAY,"In the glad month of May, "
1641,IN THE GLAD MONTH OF MAY,"When morning was breaking, "
1642,IN THE GLAD MONTH OF MAY,She rose from her body 
1643,IN THE GLAD MONTH OF MAY,And vanished away. 
1644,IN THE GLAD MONTH OF MAY,From a tree cloaked in gray 
1645,IN THE GLAD MONTH OF MAY,"A shrill bird kept calling, "
1646,IN THE GLAD MONTH OF MAY,"""Come quick. God is waiting. "
1647,IN THE GLAD MONTH OF MAY,"He cannot delay."" "
1648,IN THE GLAD MONTH OF MAY,"We had no heart to pray, "
1649,IN THE GLAD MONTH OF MAY,"But, seeing her glory, "
1650,IN THE GLAD MONTH OF MAY,"Said, ""Go, little sister; "
1651,IN THE GLAD MONTH OF MAY,"God needs you to-day."" "
1652,IN THE GLAD MONTH OF MAY,Very stilly she lay: 
1653,IN THE GLAD MONTH OF MAY,The bird had ceased calling-- 
1654,IN THE GLAD MONTH OF MAY,We let in the morning 
1655,IN THE GLAD MONTH OF MAY,And kissed her dear clay. 
1656,THE LILIES BLOOM,THE LILIES BLOOM 
1657,THE LILIES BLOOM,The lilies bloom above her head 
1658,THE LILIES BLOOM,All unaware that she is dead. 
1659,THE LILIES BLOOM,"The small brown birds, with folded wing, "
1660,THE LILIES BLOOM,Do not one whit less blithely sing. 
1661,THE LILIES BLOOM,"The sun goes on his usual round, "
1662,THE LILIES BLOOM,Seeking die quiet she has found. 
1663,THE LILIES BLOOM,"And God looks down on everything, "
1664,THE LILIES BLOOM,And that is why the small birds sing. 
1665,"HERE, SWEET, WE LAY","HERE, SWEET, WE LAY "
1666,"HERE, SWEET, WE LAY","Here, sweet, we lay "
1667,"HERE, SWEET, WE LAY","Thy sorrow and pain, "
1668,"HERE, SWEET, WE LAY",Earth will resolve them to gladness again. 
1669,"HERE, SWEET, WE LAY",Lily-white hands 
1670,"HERE, SWEET, WE LAY",To lilies shall grow; 
1671,"HERE, SWEET, WE LAY",Breath of thy body in breezes shall blow. 
1672,"HERE, SWEET, WE LAY","Languor and grief, "
1673,"HERE, SWEET, WE LAY",These Death could slay; 
1674,"HERE, SWEET, WE LAY",God took the portion which cannot decay. 
1675,"HERE, SWEET, WE LAY","Thou hast thy joy, "
1676,"HERE, SWEET, WE LAY",We have thy pain; 
1677,"HERE, SWEET, WE LAY",Flame of a soul I shall know thee again. 
1678,OUT OF THE BLACKNESS,OUT OF THE BLACKNESS 
1679,OUT OF THE BLACKNESS,"Out of the blackness into the light, "
1680,OUT OF THE BLACKNESS,From birth to death--a swallow's flight. 
1681,OUT OF THE BLACKNESS,"Stars burning fainter, onward we strive. "
1682,OUT OF THE BLACKNESS,Cauldron of dawn! The East's alive. 
1683,OUT OF THE BLACKNESS,"Joy in the journey, joy at the last; "
1684,OUT OF THE BLACKNESS,Day in its splendour--darkness past! 
1685,OUT OF THE BLACKNESS,In life's beginning clouds to be trod; 
1686,OUT OF THE BLACKNESS,"At its brave ending, sunrise--God. "
1687,OUT OF THE BLACKNESS,From the veiled Hereafter 
1688,OUT OF THE BLACKNESS,"Whither you have fled, "
1689,OUT OF THE BLACKNESS,Snatches of your laughter 
1690,OUT OF THE BLACKNESS,Vaguely wed 
1691,OUT OF THE BLACKNESS,"With rustling of field-flowers, "
1692,OUT OF THE BLACKNESS,"Angel-stirred, "
1693,OUT OF THE BLACKNESS,"Guarded by God's towers, "
1694,OUT OF THE BLACKNESS,I have heard. 
1695,OUT OF THE BLACKNESS,"God, in His compassion, "
1696,OUT OF THE BLACKNESS,Left Death's gate ajar 
1697,OUT OF THE BLACKNESS,So our faith might fashion 
1698,OUT OF THE BLACKNESS,Where you are; 
1699,OUT OF THE BLACKNESS,"God's Mother walks beside you, "
1700,OUT OF THE BLACKNESS,"Hand-in-hand, "
1701,OUT OF THE BLACKNESS,"And Lord Christ doth guide you, "
1702,OUT OF THE BLACKNESS,Through that Land. 
1703,IF GOD SHOULD COME,IF GOD SHOULD COME 
1704,IF GOD SHOULD COME,"If God should come to me and say, "
1705,IF GOD SHOULD COME,"Your little maiden, whom I took away "
1706,IF GOD SHOULD COME,"But yesterday, "
1707,IF GOD SHOULD COME,"I will give back to you again, "
1708,IF GOD SHOULD COME,"If so you say, when you have seen the pain "
1709,IF GOD SHOULD COME,I did refrain 
1710,IF GOD SHOULD COME,In love from letting her endure. 
1711,IF GOD SHOULD COME,I knew death's surgery the only cure 
1712,IF GOD SHOULD COME,For one so pure. 
1713,IF GOD SHOULD COME,"Joy in my breast is sure."" "
1714,IF GOD SHOULD COME,"Then should He show me all the way, "
1715,IF GOD SHOULD COME,"Weary at whiles, her feet must stray, "
1716,IF GOD SHOULD COME,"Had He decreed her death's delay, "
1717,IF GOD SHOULD COME,How should I choose? What should I say? 
1718,A NEW TENANT,A NEW TENANT 
1719,A NEW TENANT,"I watched for her in the night, "
1720,A NEW TENANT,I watched for her in the day-- 
1721,A NEW TENANT,But how could I hope to find her 
1722,A NEW TENANT,When her body had gone away? 
1723,A NEW TENANT,I spoke to her in the rooms 
1724,A NEW TENANT,Where she had been wont to play-- 
1725,A NEW TENANT,But how could my dearest answer 
1726,A NEW TENANT,When her body had gone away? 
1727,A NEW TENANT,"I searched for her in my heart, "
1728,A NEW TENANT,"And when it unfroze to pray, "
1729,A NEW TENANT,I knew that we shared one mortal house 
1730,A NEW TENANT,Since hers had resolved to clay. 
1731,LIFE WITHOUT THEE,LIFE WITHOUT THEE 
1732,LIFE WITHOUT THEE,"Life without thee would be, dearest, "
1733,LIFE WITHOUT THEE,Eyes without sight; 
1734,LIFE WITHOUT THEE,"Death, if thou stood'st not nearest, "
1735,LIFE WITHOUT THEE,Night without light. 
1736,LIFE WITHOUT THEE,"Since thou Death's token wearest, "
1737,LIFE WITHOUT THEE,"Freedom from strife, "
1738,LIFE WITHOUT THEE,"This I have learnt, my dearest, "
1739,LIFE WITHOUT THEE,Death's name is Life. 
1740,ANSWERED PRAYER,ANSWERED PRAYER 
1741,ANSWERED PRAYER,"We prayed that unto you, dear, "
1742,ANSWERED PRAYER,God's best gifts might be given; 
1743,ANSWERED PRAYER,"We wished to strew for you, dear, "
1744,ANSWERED PRAYER,Earth's paths with Heaven. 
1745,ANSWERED PRAYER,We planned your life a May-day 
1746,ANSWERED PRAYER,"When young flowers should be bom, "
1747,ANSWERED PRAYER,That you might stray the smooth way 
1748,ANSWERED PRAYER,Of gold-robed Morn. 
1749,ANSWERED PRAYER,"We dared more than we knew, dear; "
1750,ANSWERED PRAYER,"When half God's gifts were given, "
1751,ANSWERED PRAYER,"He answered all our prayers, dear-- "
1752,ANSWERED PRAYER,He gave you Heaven. 
1753,ANSWERED PRAYER,"The shepherd is dead men tell me, "
1754,ANSWERED PRAYER,He died upon a tree 
1755,ANSWERED PRAYER,When Springtide was befalling 
1756,ANSWERED PRAYER,Field-flowers in Galilee; 
1757,ANSWERED PRAYER,But whenever the wind is blowing 
1758,ANSWERED PRAYER,"Straight out from the East or West, "
1759,ANSWERED PRAYER,"I can hear his brave voice calling, "
1760,ANSWERED PRAYER,"""Come after me. Come after me. "
1761,ANSWERED PRAYER,"Rise up, rise up and follow me-- "
1762,ANSWERED PRAYER,"I am Christ, thy rest."" "
1763,ANSWERED PRAYER,"Then, rising I quickly gird me, "
1764,ANSWERED PRAYER,"For wherever Christ may be, "
1765,ANSWERED PRAYER,The land where he is staying 
1766,ANSWERED PRAYER,He turns to Galilee; 
1767,ANSWERED PRAYER,Through whose vales when the wind is blowing 
1768,ANSWERED PRAYER,"From meadows his feet have blest, "
1769,ANSWERED PRAYER,"He aye calls to his loved ones saying, "
1770,ANSWERED PRAYER,Come after me. Come after me. 
1771,ANSWERED PRAYER,"Rise up, rise up and follow me-- "
1772,ANSWERED PRAYER,"Where I am, is rest."" "
1773,ANSWERED PRAYER,"I seek him in every day, "
1774,ANSWERED PRAYER,I travel land and sea 
1775,ANSWERED PRAYER,From dawn till dusk is falling 
1776,ANSWERED PRAYER,And God hangs lamps for me. 
1777,ANSWERED PRAYER,"But whenever the wind is blowing, 'Tis then that I find him best; "
1778,ANSWERED PRAYER,"For I hear his brave voice calling, "
1779,ANSWERED PRAYER,"In seeking me, thou followest me; "
1780,ANSWERED PRAYER,"Then where thou art is Galilee, "
1781,ANSWERED PRAYER,"And I am--thy rest."" "
1782,IN BEDLAM,IN BEDLAM 
1783,IN BEDLAM,"Lord, there is music in my world to-day. "
1784,IN BEDLAM,For this I thank Thee; once again I hear 
1785,IN BEDLAM,The foamy clash of cymbals and the grave 
1786,IN BEDLAM,"Hoarse-throated shout of brass which is repulsed, "
1787,IN BEDLAM,And the clear triumph of unvanquished pipes-- 
1788,IN BEDLAM,Battles against stringed instruments and fifes 
1789,IN BEDLAM,Which angels wage from organ-stops in Heaven. 
1790,IN BEDLAM,"I, through the hostile grating of my cell, "
1791,IN BEDLAM,Can tiptoe just discern where warrior clouds 
1792,IN BEDLAM,"Chum smoking broken waters in their wakes, "
1793,IN BEDLAM,"Which unseen challengers, the winds, do chase, "
1794,IN BEDLAM,"Drowning their anger to a tranquil depth, "
1795,IN BEDLAM,Till in blue sky-weed unrevenged they lie 
1796,IN BEDLAM,Like gaunt Armada galleons long since sunk. 
1797,IN BEDLAM,"So all is calm again, and I look out "
1798,IN BEDLAM,With prison'd eyes upon Thy travelling world. 
1799,IN BEDLAM,"A breath of flowers is in the air to-day, "
1800,IN BEDLAM,Spring flowers which have not bloomed for many 
1801,IN BEDLAM,"months, "
1802,IN BEDLAM,"Which, for my sake, have come to life this day. "
1803,IN BEDLAM,"I cannot see them, they grow far from here "
1804,IN BEDLAM,"With feet entangled in the green, gray earth. "
1805,IN BEDLAM,"They too are prisoners from their earliest birth, "
1806,IN BEDLAM,Yet they have flung their fragrance forth to me 
1807,IN BEDLAM,"That I, a captive mind, may share their joy. "
1808,IN BEDLAM,"Now, as I listen, laughter dies away; "
1809,IN BEDLAM,"In Earth's tall tree-tops, dim and out of sight, "
1810,IN BEDLAM,"I hear the mining beak of one small bird, "
1811,IN BEDLAM,Striving for freedom with its puny strength. 
1812,IN BEDLAM,Now the shell breaks; it struggles into life; 
1813,IN BEDLAM,Its mother's wings enfold it; it is safe. 
1814,IN BEDLAM,"Far down beneath the nest the forest sighs, "
1815,IN BEDLAM,"Swaying its branches, as it too would say, "
1816,IN BEDLAM,"_""I will protect thee from the driving rain, "
1817,IN BEDLAM,"My leaves shall cover thee, so have no dread_"" "
1818,IN BEDLAM,"I also in my ruined strength would pray, "
1819,IN BEDLAM,"""_God grant thee rest, and shelter thee from fear_"" "
1820,IN BEDLAM,If I should live the seasons round again 
1821,IN BEDLAM,And God vouchsafe me one more summer's day 
1822,IN BEDLAM,"Of utter peace, perchance thy voice I'll hear "
1823,IN BEDLAM,Trilling in confidence from some cool glade-- 
1824,IN BEDLAM,And thus my madman's prayer will be repaid. 
1825,IN BEDLAM,Laughter breaks forth again; the world is glad. 
1826,IN BEDLAM,There's music in the very rocks to-day. 
1827,IN BEDLAM,"Yea, through my sullen bars the red sun peers "
1828,IN BEDLAM,And stains my confines with his golden smile; 
1829,IN BEDLAM,God shakes His happiness abroad to-day. 
1830,IN BEDLAM,"See, I will rake this yellow harvest home "
1831,IN BEDLAM,"And treasure it against a sadder hour, "
1832,IN BEDLAM,When Winter's mantled all our stars in night. 
1833,IN BEDLAM,"When that shall be, I'll paint my walls with gold, "
1834,IN BEDLAM,"Loosen my breast and let the sun's rays free, "
1835,IN BEDLAM,Re-capture them and hoard them up again; 
1836,IN BEDLAM,And so will halt the summer at its prime. 
1837,IN BEDLAM,"Lord, I am mad; but Thou canst heal my mind. "
1838,IN BEDLAM,"Once, not long since--long after Thou hadst made "
1839,IN BEDLAM,And bastioned with grace my living soul-- 
1840,IN BEDLAM,"Thou, in a careless hour, didst plan my frame, "
1841,IN BEDLAM,Moulding my body from the oozy day; 
1842,IN BEDLAM,"But, just before Thy task was most complete, "
1843,IN BEDLAM,"Didst nod, and drowse, and waking didst forget "
1844,IN BEDLAM,Thy task unfinished--so was I bom mad; 
1845,IN BEDLAM,So was my perfect soul a bondsman made 
1846,IN BEDLAM,To serve vile lusts of my imperfect brain. 
1847,IN BEDLAM,Hast Thou to-day remembered Thy mistake? 
1848,IN BEDLAM,"This mom I wakened, found that I was sane, "
1849,IN BEDLAM,Beheld the East as no unchartered dread 
1850,IN BEDLAM,"Threat'ning the world with universal fire, "
1851,IN BEDLAM,But as Thy kindness held aloft for men; 
1852,IN BEDLAM,"Then craned I forth my hands to dutch Thy winds, "
1853,IN BEDLAM,Nor shrank from them as fore-runners of Death. 
1854,IN BEDLAM,"Father, before the Darkness falls again, "
1855,IN BEDLAM,"Before my soul wends backward to the Night, "
1856,IN BEDLAM,"Grant unto me Thy earliest gift to Man, "
1857,IN BEDLAM,Form me in image godlike to Thyself. 
1858,IN BEDLAM,Is it beyond Thy power to make me well? 
1859,IN BEDLAM,Thou weakling God! then send me down Thy 
1860,IN BEDLAM,"Christ, "
1861,IN BEDLAM,"He whose strong pity hath dethroned Thy might, "
1862,IN BEDLAM,And made a man a worthier god than Thou: 
1863,IN BEDLAM,For he in peasant lands of Galilee 
1864,IN BEDLAM,"Did love, and love, and love till his heart brake; "
1865,IN BEDLAM,He took away the anguish of men's pain 
1866,IN BEDLAM,By spending all their pain on his own life; 
1867,IN BEDLAM,He drove away the shadows from men's minds 
1868,IN BEDLAM,"By giving them himself, who was the Light. "
1869,IN BEDLAM,"Ah Christ, that thou hadst not been crucified! "
1870,IN BEDLAM,"Wert thou still living by the fishers' lake, "
1871,IN BEDLAM,Then thou hadst heard me half across the world; 
1872,IN BEDLAM,"Though from the Andes, I had cried to thee, "
1873,IN BEDLAM,"Still hadst thou heard, and come from Palestine "
1874,IN BEDLAM,"Only to stretch thy cooling hands on me, "
1875,IN BEDLAM,Only to rest thy cooling hands in mine-- 
1876,IN BEDLAM,"Those gentle hands, by bleeding feet borne thence. "
1877,A SONG OF IGNOBLE EASE,A SONG OF IGNOBLE EASE 
1878,A SONG OF IGNOBLE EASE,"When Pleasure's found, "
1879,A SONG OF IGNOBLE EASE,Away with the tear; 
1880,A SONG OF IGNOBLE EASE,"Grief's a starved hound, "
1881,A SONG OF IGNOBLE EASE,Pursued by lean Fear. 
1882,A SONG OF IGNOBLE EASE,Life is a round 
1883,A SONG OF IGNOBLE EASE,Of languor and pain; 
1884,A SONG OF IGNOBLE EASE,"When Joy is found, "
1885,A SONG OF IGNOBLE EASE,Go forth not again. 
1886,A SONG OF IGNOBLE EASE,Music's a sound 
1887,A SONG OF IGNOBLE EASE,Which guides men to rest; 
1888,A SONG OF IGNOBLE EASE,Love is the bound 
1889,A SONG OF IGNOBLE EASE,That ends every quest. 
1890,A SONG OF IGNOBLE EASE,"Lie down to rest, "
1891,A SONG OF IGNOBLE EASE,"Slay fragile Pain, "
1892,A SONG OF IGNOBLE EASE,"Vanquish lean Fear, "
1893,A SONG OF IGNOBLE EASE,Away with the Tear. 
1894,A SONG OF IGNOBLE EASE,Finish thy quest 
1895,A SONG OF IGNOBLE EASE,And strive not again. 
1896,A SONG OF IGNOBLE EASE,"Sick I had been, and very sore afraid, "
1897,A SONG OF IGNOBLE EASE,"Baffled of life, and lost to every hope, "
1898,A SONG OF IGNOBLE EASE,"Hounded by dread, pursued and left dismayed "
1899,A SONG OF IGNOBLE EASE,"Standing alone, abandoned and afraid. "
1900,A SONG OF IGNOBLE EASE,"Then did I ask, ""What now is left to say? "
1901,A SONG OF IGNOBLE EASE,Why should I question? Wherefore should I 
1902,A SONG OF IGNOBLE EASE,strive? 
1903,A SONG OF IGNOBLE EASE,"Man was made thus, to fail and creep away; "
1904,A SONG OF IGNOBLE EASE,"Thus was Man made, and there is naught to say."" "
1905,A SONG OF IGNOBLE EASE,"Oh, I was weak, and blind with too much pain, "
1906,A SONG OF IGNOBLE EASE,"Bankrupt and blind, all feeble in my tread; "
1907,A SONG OF IGNOBLE EASE,Would I might touch one friendly hand again-- 
1908,A SONG OF IGNOBLE EASE,"Find love to rid me of this too much pain."" "
1909,A SONG OF IGNOBLE EASE,"I spoke in fear, and knew not what I said, "
1910,A SONG OF IGNOBLE EASE,"Thought not of anguish hands of love must share, "
1911,A SONG OF IGNOBLE EASE,"Lonely I was, because my hope was dead, "
1912,A SONG OF IGNOBLE EASE,Yearning and sad. I knew not what I said. 
1913,A SONG OF IGNOBLE EASE,"Then did One come who laid His hands in mine, "
1914,A SONG OF IGNOBLE EASE,"One who did kiss my poor unseeing eyes, "
1915,A SONG OF IGNOBLE EASE,"Tenderly led to where the stars do shine, "
1916,A SONG OF IGNOBLE EASE,"Speaking kind words, He placed His hands in mine. "
1917,A SONG OF IGNOBLE EASE,There did I see the trees go riding by 
1918,A SONG OF IGNOBLE EASE,"Moved by the wind, and heard the nightingale "
1919,A SONG OF IGNOBLE EASE,"Carol and slur, and sing, and sob, and sigh, "
1920,A SONG OF IGNOBLE EASE,"Wing-mounted moths, and angels riding by. "
1921,A SONG OF IGNOBLE EASE,Then did I seek to see the healing friend; 
1922,A SONG OF IGNOBLE EASE,But He had vanished. I was left alone. 
1923,A SONG OF IGNOBLE EASE,"There, where He stood, my body I did bend, "
1924,A SONG OF IGNOBLE EASE,"Weeping in prayer, to Him my healing friend. "
1925,A WISH FOR HER,A WISH FOR HER 
1926,A WISH FOR HER,Peace unto thee 
1927,A WISH FOR HER,"Wherever thou art, "
1928,A WISH FOR HER,"Childlike companion, "
1929,A WISH FOR HER,Friend of my heart. 
1930,A WISH FOR HER,Joy unto thee 
1931,A WISH FOR HER,Dear image of God; 
1932,A WISH FOR HER,Flowers are blowing 
1933,A WISH FOR HER,Where thou hast trod. 
1934,A WISH FOR HER,Peace unto thee 
1935,A WISH FOR HER,And respite from pain; 
1936,A WISH FOR HER,"Whiteness of raiment, "
1937,A WISH FOR HER,Freedom from stain. 
1938,A WISH FOR HER,"Love unto thee, "
1939,A WISH FOR HER,"Remembrance of Heaven, "
1940,A WISH FOR HER,Tokens of Jesus 
1941,A WISH FOR HER,By angels given. 
1942,A WISH FOR HER,Peace unto thee 
1943,A WISH FOR HER,"Wherever thou art, "
1944,A WISH FOR HER,Christlike companion 
1945,A WISH FOR HER,Made for my heart. 
1946,WE MEET,WE MEET 
1947,WE MEET,We meet 
1948,WE MEET,"In a lamp-lit street, "
1949,WE MEET,You and I-- 
1950,WE MEET,Life is sweet. 
1951,WE MEET,Clouds' tumultuous feet 
1952,WE MEET,Shake the sky; 
1953,WE MEET,They are all in retreat-- 
1954,WE MEET,Death draws nigh. 
1955,WE MEET,Life is sweet-- 
1956,WE MEET,With anonymous beat 
1957,WE MEET,Crowds surge by. 
1958,WE MEET,Only I 
1959,WE MEET,And my sweet 
1960,WE MEET,Dare to linger and greet. 
1961,WE MEET,"Your lips sigh, ""Time is fleet."" "
1962,WE MEET,"Stars repeat, "
1963,WE MEET,"""Life is sweet-- "
1964,WE MEET,"Kiss her,"" they cry; ""In an unlit street "
1965,WE MEET,"One day you must die."" "
1966,WE MEET,Thus we meet. 
1967,HEART-BREAK,HEART-BREAK 
1968,HEART-BREAK,"Lord God of Cities, how long must we wait "
1969,HEART-BREAK,Bound in our Babylons of tawdry sin; 
1970,HEART-BREAK,"Hast Thou so many other stars to win, "
1971,HEART-BREAK,Is greed of conquest so insatiate? 
1972,HEART-BREAK,Or does Omnipotence design to take 
1973,HEART-BREAK,"Example from the flaws of childhood's years, "
1974,HEART-BREAK,And what of folly in Thy work appears 
1975,HEART-BREAK,Thou studiest for newer worlds' sweet sake? 
1976,HEART-BREAK,"Nay, Thou art shamed of Thy first dwelling-place, "
1977,HEART-BREAK,And we are wearied; neither of us know 
1978,HEART-BREAK,"How we may remedy Thy fault, and so "
1979,HEART-BREAK,With slow tired hands Thou coverest Thy face. 
1980,HEART-BREAK,Poor Man! foredoomed to spurn such love as this! 
1981,HEART-BREAK,Sad God! what grief to make a world amiss! 
1982,UP AGAIN,UP AGAIN 
1983,UP AGAIN,Down in the mud again! 
1984,UP AGAIN,"Thank God I'm up again, "
1985,UP AGAIN,On through the rife of rain. 
1986,UP AGAIN,"Clouds, in their height, "
1987,UP AGAIN,Gleam where some moon shines whit< 
1988,UP AGAIN,Thank God I'm up again! 
1989,UP AGAIN,"Stars are in sight, "
1990,UP AGAIN,Or will be in sight 
1991,UP AGAIN,This night or next night. 
1992,UP AGAIN,God be praised for the sight! 
1993,UP AGAIN,It's brave to be up again. 
1994,UP AGAIN,"If I should fall again, "
1995,UP AGAIN,"Why, I'll rise up again-- "
1996,UP AGAIN,On through the rush of rain 
1997,UP AGAIN,Search out some light. 
1998,UP AGAIN,Somewhere on wings of white-- 
1999,UP AGAIN,Praise God I'm up again-- 
2000,UP AGAIN,"Something's in flight, "
2001,UP AGAIN,"Star-flight or dawn-flight, "
2002,UP AGAIN,Hereward through the night. 
2003,UP AGAIN,God be praised for such flight! 
2004,UP AGAIN,It's glad to be up again. 
2005,MASTERLESS,MASTERLESS 
2006,MASTERLESS,"With tattered sail, as ships which driven are "
2007,MASTERLESS,"On whatsoever course the winds may list, "
2008,MASTERLESS,"Which every peaceful waterway have missed, "
2009,MASTERLESS,And drift on open seas with shattered spar 
2010,MASTERLESS,"And gaping seam, which toss and sway and nod, "
2011,MASTERLESS,"Remote from sight of land and hope of aid, "
2012,MASTERLESS,"So is the canvassed, crude conveyance made "
2013,MASTERLESS,In which Man journeys to the port of God. 
2014,MASTERLESS,No pillow in his vessel rests the head 
2015,MASTERLESS,"Of one who, sleeping, has the power to save-- "
2016,MASTERLESS,"Who, when the clouds fly far, can calm the wave "
2017,MASTERLESS,And send it sobbing to the ocean bed. 
2018,MASTERLESS,"Storm follows storm, the waters run more high; "
2019,MASTERLESS,Across the vain and vacant void of death 
2020,MASTERLESS,"We lilt with lifeless motion to each breath, "
2021,MASTERLESS,"And grope grotesquely on, yet cannot die. "
2022,MASTERLESS,"Oh, for a respite from this weary place, "
2023,MASTERLESS,Or else to see but once the Master's face! 
2024,FROM THE OTHER SIDE OF THE WORLD,FROM THE OTHER SIDE OF THE WORLD 
2025,FROM THE OTHER SIDE OF THE WORLD,"With you the world's at evening-light, "
2026,FROM THE OTHER SIDE OF THE WORLD,With me the world's at day; 
2027,FROM THE OTHER SIDE OF THE WORLD,Yet in my heart I think 'tis night 
2028,FROM THE OTHER SIDE OF THE WORLD,While you are far away: 
2029,FROM THE OTHER SIDE OF THE WORLD,"While you are far away, dear lad, "
