,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
4286,PG65541,Gitanjali (Sangesopfer),"Tagore, Rabindranath",1861.0,1941.0,['de'],33,"'Bengali poetry -- Translations into German', 'Indic poetry -- Translations into German', 'Tagore, Rabindranath, 1861-1941 -- Translations into German', 'Prose poems, Bengali -- Translations into German'",Text,'Bengali poetry -- Translations into German'
4287,PG65541,Gitanjali (Sangesopfer),"Tagore, Rabindranath",1861.0,1941.0,['de'],33,"'Bengali poetry -- Translations into German', 'Indic poetry -- Translations into German', 'Tagore, Rabindranath, 1861-1941 -- Translations into German', 'Prose poems, Bengali -- Translations into German'",Text,'Indic poetry -- Translations into German'
4352,PG6649,Einige Gedichte,"Schiller, Friedrich",1759.0,1805.0,['de'],77,'German poetry -- 18th century',Text,'German poetry -- 18th century'
4413,PG67399,Gedichte,"Maeterlinck, Maurice",1862.0,1949.0,['de'],51,'Belgian poetry (French) -- Translations into German',Text,'Belgian poetry (French) -- Translations into German'
4425,PG67644,Weißt Du wieviel Sternlein stehen?,"Klett, Gertrud Ingeborg",1871.0,1917.0,['de'],43,"""Children's poetry, German""",Text,"""Children's poetry"
4459,PG6820,Ausgewählte Gedichte,"Lessing, Gotthold Ephraim",1729.0,1781.0,['de'],28,'German poetry -- 18th century',Text,'German poetry -- 18th century'
4460,PG6822,Lieder von Lessing,"Lessing, Gotthold Ephraim",1729.0,1781.0,['de'],22,'German poetry -- 18th century',Text,'German poetry -- 18th century'
4463,PG6831,Oden,"Lessing, Gotthold Ephraim",1729.0,1781.0,['de'],25,'German poetry -- 18th century',Text,'German poetry -- 18th century'
4572,PG70178,Ri-Ra-Rutsch : $b Alte und neue Kinderreime,,,,['de'],53,"""Children's poetry, German""",Text,"""Children's poetry"
4716,PG72801,Tag und Nacht : $b Der Stunden schneller Wechsellauf vom Morgengrauen bis Mitternacht,,,,['de'],71,'German poetry',Text,'German poetry'
4776,PG7875,Römische Elegien,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],71,'German poetry -- 18th century',Text,'German poetry -- 18th century'
4784,PG7939,Die Huldigung der Künste,"Schiller, Friedrich",1759.0,1805.0,['de'],31,"'Drama', 'German poetry -- 18th century'",Text,'German poetry -- 18th century'
4789,PG8085,Die Göttliche Komödie,Dante Alighieri,1265.0,1321.0,['de'],181,'Italian poetry -- To 1400',Text,'Italian poetry -- To 1400'
4920,PG9064,Gedichte,"Heyse, Paul",1830.0,1914.0,['de'],24,'German poetry -- 19th century',Text,'German poetry -- 19th century'
4927,PG9178,Japanischer Frühling: Nachdichtungen Japanischer Lyrik,"Bethge, Hans",1876.0,1946.0,['de'],35,'Japanese poetry -- Translations into German',Text,'Japanese poetry -- Translations into German'
4933,PG9335,Fabeln und Erzählungen,"Gellert, Christian Fürchtegott",1715.0,1769.0,['de'],39,"'Fables', 'German poetry -- 18th century'",Text,'German poetry -- 18th century'
4997,PG9623,Wir fanden einen Pfad: Neue Gedichte,"Morgenstern, Christian",1871.0,1914.0,['de'],93,'German poetry -- 20th century',Text,'German poetry -- 20th century'
