,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
1447,PG24619,O passeio dos bardos ao Baldeador,"Costa, Floriano Alves da",1825.0,,['pt'],17,'Portuguese poetry',Text,'Portuguese poetry'
1477,PG24845,A estatua do poeta: Ode nacional,"Araújo, Joaquim de",1858.0,1917.0,['pt'],25,"'Camões, Luís de, 1524?-1580 -- Poetry'",Text,1524?-1580 -- Poetry'
1478,PG24846,A Saudade: Canto elegiaco,"Coutinho, Henrique Ernesto de Almeida",1788.0,1868.0,['pt'],19,'Portuguese poetry',Text,'Portuguese poetry'
1479,PG24847,Ramo de Flores: acompanhado de varias criticas das Flores do Campo,"Deus, João de",1830.0,1896.0,['pt'],27,"'Deus, João de, 1830-1896. Flores do campo', 'Portuguese poetry'",Text,'Portuguese poetry'
1505,PG25239,Homenagem ao Marquez De Pombal 1782-1882,"Azevedo, Maximiliano de",1850.0,1911.0,['pt'],16,"'Pombal, Sebastião José de Carvalho e Melo, Marquês de, 1699-1782 -- Poetry', 'Portuguese poetry'",Text,1699-1782 -- Poetry'
1506,PG25239,Homenagem ao Marquez De Pombal 1782-1882,"Azevedo, Maximiliano de",1850.0,1911.0,['pt'],16,"'Pombal, Sebastião José de Carvalho e Melo, Marquês de, 1699-1782 -- Poetry', 'Portuguese poetry'",Text,'Portuguese poetry'
1569,PG25840,Versos de Bulhão Pato,"Pato, Raimundo António de Bulhão",1829.0,1912.0,['pt'],30,'Portuguese poetry',Text,'Portuguese poetry'
1572,PG25925,Poesias,"Herculano, Alexandre",1810.0,1877.0,['pt'],68,'Portuguese poetry',Text,'Portuguese poetry'
1611,PG26326,Sonetos de Anthero,"Quental, Antero de",1842.0,1891.0,['pt'],15,'Portuguese poetry',Text,'Portuguese poetry'
1620,PG26411,Villa Nova de Gaia,"Vaz, João",,,['pt'],18,"'Romance-language literature -- 16th century -- History and criticism', 'Portuguese poetry'",Text,'Portuguese poetry'
1679,PG26848,Newton: Poema,"Macedo, José Agostinho de",1761.0,1831.0,['pt'],29,"'Newton, Isaac, Sir, 1642-1727 -- Poetry'",Text,1642-1727 -- Poetry'
1717,PG27236,Os Lusíadas,"Camões, Luís de",,1580.0,['pt'],68,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Gama, Vasco da, 1469-1524 -- Poetry', 'Epic poetry, Portuguese', 'Portuguese poetry -- Classical period, 1500-1700', 'India -- Discovery and exploration -- Poetry'",Text,'Explorers -- Portugal -- Poetry'
1718,PG27236,Os Lusíadas,"Camões, Luís de",,1580.0,['pt'],68,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Gama, Vasco da, 1469-1524 -- Poetry', 'Epic poetry, Portuguese', 'Portuguese poetry -- Classical period, 1500-1700', 'India -- Discovery and exploration -- Poetry'",Text,'Portugal -- Colonies -- Asia -- Poetry'
1719,PG27236,Os Lusíadas,"Camões, Luís de",,1580.0,['pt'],68,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Gama, Vasco da, 1469-1524 -- Poetry', 'Epic poetry, Portuguese', 'Portuguese poetry -- Classical period, 1500-1700', 'India -- Discovery and exploration -- Poetry'",Text,1469-1524 -- Poetry'
1720,PG27236,Os Lusíadas,"Camões, Luís de",,1580.0,['pt'],68,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Gama, Vasco da, 1469-1524 -- Poetry', 'Epic poetry, Portuguese', 'Portuguese poetry -- Classical period, 1500-1700', 'India -- Discovery and exploration -- Poetry'",Text,'Epic poetry
1721,PG27236,Os Lusíadas,"Camões, Luís de",,1580.0,['pt'],68,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Gama, Vasco da, 1469-1524 -- Poetry', 'Epic poetry, Portuguese', 'Portuguese poetry -- Classical period, 1500-1700', 'India -- Discovery and exploration -- Poetry'",Text,'Portuguese poetry -- Classical period
1722,PG27236,Os Lusíadas,"Camões, Luís de",,1580.0,['pt'],68,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Gama, Vasco da, 1469-1524 -- Poetry', 'Epic poetry, Portuguese', 'Portuguese poetry -- Classical period, 1500-1700', 'India -- Discovery and exploration -- Poetry'",Text,'India -- Discovery and exploration -- Poetry'
1724,PG27255,O Marquez de Pombal á luz da Philosophia,"Vidal, Angelina",1853.0,1917.0,['pt'],27,"'Pombal, Sebastião José de Carvalho e Melo, Marquês de, 1699-1782 -- Poetry'",Text,1699-1782 -- Poetry'
1745,PG27413,Á Ilha da Madeira,"Coelho, José Ramos",1832.0,1914.0,['pt'],21,'Poetry',Text,'Poetry'
1755,PG27497,Napoleão no Kremlin,"Leal, José da Silva Mendes",1818.0,1886.0,['pt'],26,'Poetry',Text,'Poetry'
1756,PG27498,Dôr e Luz: (Versos de um seminarista),"Silva, Acúrcio Correia da",1889.0,1925.0,['pt'],25,'Poetry',Text,'Poetry'
1760,PG27535,Despedidas: 1895-1899,"Nobre, António Pereira",1867.0,1900.0,['pt'],64,'Portuguese poetry',Text,'Portuguese poetry'
1762,PG27599,Flores do Campo,"Deus, João de",1830.0,1896.0,['pt'],261,'Portuguese poetry -- 19th century',Text,'Portuguese poetry -- 19th century'
1793,PG27940,Musa Velha,"Palha, Francisco",1826.0,1890.0,['pt'],58,'Poetry',Text,'Poetry'
1813,PG28354,O Renegado a António Rodrigues Sampaio: carta ao Velho Pamphletario sobre a perseguição da imprensa,"Leal, António Duarte Gomes",1848.0,1921.0,['pt'],20,'Poetry',Text,'Poetry'
1969,PG30805,Espada da Justiça Sobre os Reos do Horroroso Delicto Praticado no Navio Pelos que Morreraõ Enforcados aos 14 de Agosto de 1781,"Costa, José Daniel Rodrigues da",1757.0,1832.0,['pt'],27,'Poetry',Text,'Poetry'
