,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
1778,PG27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",1863.0,1938.0,['it'],48,'Poetry',Text,'Poetry'
1901,PG29977,Le Laude: secondo la stampa fiorentina del 1490,"Jacopone, da Todi",1230.0,1306.0,['it'],70,'Poetry',Text,'Poetry'
1965,PG30738,"Opera nova amorosa, vol. 1: Strambotti, sonetti, capitoli, epistole et una disperata","Notturno, Napolitano",,,['it'],25,'Italian poetry -- 16th century',Text,'Italian poetry -- 16th century'
1987,PG31285,"Opera nova amorosa, vol. 2: Traggedia","Notturno, Napolitano",,,['it'],22,"'Drama', 'Poetry'",Text,'Poetry'
2042,PG31818,"Opera nova amorosa, vol. 3: Comedia nova","Notturno, Napolitano",,,['it'],21,"'Drama', 'Poetry'",Text,'Poetry'
2206,PG33982,Le maccheronee: Zanitonella - Baldus - Moscheide - Epigrammata,"Folengo, Teofilo",1496.0,1544.0,['it'],35,'Macaronic poetry',Text,'Macaronic poetry'
2243,PG34734,Sonetti,"Pascarella, Cesare",1858.0,1940.0,['it'],23,"'Sonnets, Italian', 'Italian poetry'",Text,'Italian poetry'
2325,PG35802,Lusitania: Canti popolari portoghesi,,,,['it'],16,"'Ballads, Portuguese -- Texts', 'Portuguese poetry -- Translations into Italian', 'Folk songs, Portuguese -- Texts'",Text,'Portuguese poetry -- Translations into Italian'
2342,PG36060,Dal profondo,"Negri, Ada",1870.0,1945.0,['it'],34,'Italian poetry',Text,'Italian poetry'
2343,PG36061,Maternità,"Negri, Ada",1870.0,1945.0,['it'],49,'Italian poetry',Text,'Italian poetry'
2344,PG36063,Tempeste,"Negri, Ada",1870.0,1945.0,['it'],37,'Italian poetry',Text,'Italian poetry'
2360,PG36239,Fatalità,"Negri, Ada",1870.0,1945.0,['it'],43,'Italian poetry',Text,'Italian poetry'
2393,PG36792,Esilio,"Negri, Ada",1870.0,1945.0,['it'],30,'Italian poetry',Text,'Italian poetry'
2562,PG39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,,,['it'],26,"'Italian literature -- Italy -- Tuscany', 'Italian poetry -- To 1400', 'Italian literature -- Collections'",Text,'Italian poetry -- To 1400'
2628,PG40328,Ahasvero nell'Isola del Diavolo: versi: preceduti da uno studio su l'Ebraismo e la rivoluzione francese,"Levi, David",1816.0,1898.0,['it'],24,"'Poetry', 'Jews -- France'",Text,'Poetry'
3206,PG49733,Teste quadre,"Panzacchi, Enrico",1840.0,1904.0,['it'],21,"'Italian literature -- 19th century -- History and criticism', 'Italian poetry -- 19th century -- History and criticism'",Text,'Italian poetry -- 19th century -- History and criticism'
3225,PG49963,I Paralipomeni del Lucifero di Mario Rapisardi,"Capuana, Luigi",1839.0,1915.0,['it'],19,'Italian poetry',Text,'Italian poetry'
3232,PG50306,Rinaldo ardito: Frammenti inediti pubblicati sul manoscritto originale,"Ariosto, Lodovico",1474.0,1533.0,['it'],22,'Italian poetry',Text,'Italian poetry'
3275,PG51036,Homo,"Cena, Giovanni",1870.0,1917.0,['it'],26,'Italian poetry -- 20th century',Text,'Italian poetry -- 20th century'
3469,PG53208,Momenti: Liriche,"Aleramo, Sibilla",1876.0,1960.0,['it'],45,'Italian poetry -- 20th century',Text,'Italian poetry -- 20th century'
3477,PG53287,L'Incendiario; col rapporto sulla vittoria futurista di Trieste,"Palazzeschi, Aldo",1885.0,1974.0,['it'],29,"'Futurism (Literary movement) -- Italy', 'Italian poetry -- 20th century'",Text,'Italian poetry -- 20th century'
3615,PG55236,I Canti,"Leopardi, Giacomo",1798.0,1837.0,['it'],128,'Italian poetry',Text,'Italian poetry'
3747,PG57565,"Le tragedie, gl'inni sacri e le odi di Alessandro Manzoni","Manzoni, Alessandro",1785.0,1873.0,['it'],72,"'Italian drama', 'Italian poetry'",Text,'Italian poetry'
3753,PG57787,Orlando innamorato,"Boiardo, Matteo Maria",1440.0,1494.0,['it'],48,"'Epic poetry, Italian'",Text,'Epic poetry
3760,PG57951,Lanterna,"Palazzeschi, Aldo",1885.0,1974.0,['it'],23,'Italian poetry -- 20th century',Text,'Italian poetry -- 20th century'
3789,PG58615,Lirica,"Vivanti, Annie",1866.0,1942.0,['it'],37,'Italian poetry',Text,'Italian poetry'
3792,PG58648,Elegìe Romane,"D'Annunzio, Gabriele",1863.0,1938.0,['it'],39,"'Elegiac poetry, Italian'",Text,'Elegiac poetry
3840,PG59568,"Il Ricciardetto, vol. I","Forteguerri, Niccolò",1674.0,1735.0,['it'],35,'Italian poetry -- 18th century',Text,'Italian poetry -- 18th century'
3841,PG59569,"Il Ricciardetto, vol. II","Forteguerri, Niccolò",1674.0,1735.0,['it'],26,'Italian poetry -- 18th century',Text,'Italian poetry -- 18th century'
3867,PG59903,Nuovi versi,"Betteloni, Vittorio",1840.0,1910.0,['it'],30,'Italian poetry -- 19th century',Text,'Italian poetry -- 19th century'
