,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
2626,PG53004,"Studies on Homer and the Homeric Age, Vol. 3 of 3: I. Agorè: Polities of the Homeric Age. II. Ilios: Trojans and Greeks Compared. III. Thalassa: The Outer Geography. IV. Aoidos: Some Points of the Poetry of Homer.","Gladstone, W. E. (William Ewart)",1809.0,1898.0,['en'],89,"'Homer', 'Epic poetry, Greek -- History and criticism', 'Civilization, Homeric'",Text,'Epic poetry
2703,PG54435,Aurora Leigh,"Browning, Elizabeth Barrett",1806.0,1861.0,['en'],131,"'Novels in verse', 'English poetry -- 19th century', 'Epic poetry, English'",Sound,'Epic poetry
2719,PG54717,Two Dramatizations from Vergil: I. Dido—the Phœnecian Queen; II. The Fall of Troy,Virgil,-70.0,-19.0,['en'],34,"'Epic poetry, Latin -- Adaptations', 'Virgil -- Adaptations', 'Dido (Legendary character) -- Drama', 'Trojan War -- Drama'",Text,'Epic poetry
2819,PG56621,Aurora Leigh,"Browning, Elizabeth Barrett",1806.0,1861.0,['en'],918,"'Novels in verse', 'English poetry -- 19th century', 'Epic poetry, English'",Text,'Epic poetry
2839,PG57265,"The Rāmāyana, Volume 1. Bālakāndam and Ayodhyākāndam",Valmiki,,,['en'],91,"'Folklore -- India', 'Epic poetry, Sanskrit -- Translations into English', 'Rama (Hindu deity) -- Fiction', 'Valmiki -- Adaptations'",Text,'Epic poetry
2854,PG57826,"The Rāmāyana, Volume 2. Āranya, Kishkindhā, and Sundara Kāndam",Valmiki,,,['en'],66,"'Folklore -- India', 'Epic poetry, Sanskrit -- Translations into English', 'Rama (Hindu deity) -- Fiction', 'Valmiki -- Adaptations'",Text,'Epic poetry
2855,PG57869,The Orlando Innamorato,"Boiardo, Matteo Maria",1440.0,1494.0,['en'],106,"'Epic poetry, Italian -- Translations into English', 'Epic poetry, Italian -- Adaptations', 'Roland (Legendary character) -- Romances'",Text,'Epic poetry
2856,PG57869,The Orlando Innamorato,"Boiardo, Matteo Maria",1440.0,1494.0,['en'],106,"'Epic poetry, Italian -- Translations into English', 'Epic poetry, Italian -- Adaptations', 'Roland (Legendary character) -- Romances'",Text,'Epic poetry
2915,PG59306,Homer: The Iliad; The Odyssey,"Collins, W. Lucas (William Lucas)",1817.0,1887.0,['en'],266,"'Homer. Iliad', 'Odysseus, King of Ithaca (Mythological character) -- Poetry', 'Epic poetry, Greek -- Translations into English', 'Epic poetry, Greek -- History and criticism'",Text,'Epic poetry
2916,PG59306,Homer: The Iliad; The Odyssey,"Collins, W. Lucas (William Lucas)",1817.0,1887.0,['en'],266,"'Homer. Iliad', 'Odysseus, King of Ithaca (Mythological character) -- Poetry', 'Epic poetry, Greek -- Translations into English', 'Epic poetry, Greek -- History and criticism'",Text,'Epic poetry
2923,PG59626,Gudrun,"Schmidt, Ferdinand",1816.0,1890.0,['en'],61,"'Romances, German -- Juvenile literature', 'Heroes -- Juvenile literature', 'Legends -- Juvenile literature', 'Epic poetry, German -- Adaptations'",Text,'Epic poetry
2938,PG59831,The Lay of the Nibelung Men,,,,['en'],42,"'Nibelungen -- Poetry', 'Epic poetry, German -- Translations into English'",Text,'Epic poetry
2963,PG60188,"The Rāmāyana, Volume 3. Yuddhakāndam",Valmiki,,,['en'],50,"'Folklore -- India', 'Epic poetry, Sanskrit -- Translations into English', 'Rama (Hindu deity) -- Fiction', 'Valmiki -- Adaptations'",Text,'Epic poetry
2971,PG602,Pharsalia; Dramatic Episodes of the Civil Wars,Lucan,39.0,65.0,['en'],106,"'Epic poetry, Latin -- Translations into English', 'Rome -- History -- Civil War, 49-45 B.C. -- Poetry', 'Pharsalus, Battle of, Farsala, Greece, 48 B.C. -- Poetry'",Text,'Epic poetry
3024,PG6130,The Iliad,Homer,-750.0,-650.0,['en'],13750,"'Classical literature', 'Achilles (Mythological character) -- Poetry', 'Epic poetry, Greek -- Translations into English', 'Trojan War -- Poetry'",Text,'Epic poetry
3035,PG6150,The Iliad,Homer,-750.0,-650.0,['en'],383,"'Classical literature', 'Achilles (Mythological character) -- Poetry', 'Epic poetry, Greek -- Translations into English', 'Trojan War -- Poetry'",Text,'Epic poetry
3048,PG61596,The Aeneid of Virgil,Virgil,-70.0,-19.0,['en'],245,"'Aeneas (Legendary character) -- Poetry', 'Epic poetry, Latin -- Translations into English', 'Legends -- Rome -- Poetry'",Text,'Epic poetry
3051,PG615,Orlando Furioso,"Ariosto, Lodovico",1474.0,1533.0,['en'],531,"'Epic poetry, Italian -- Translations into English', 'Knights and knighthood -- Poetry', 'Roland (Legendary character) -- Romances'",Text,'Epic poetry
3090,PG62496,"The Rāmāyana, Volume 4. Uttara Kānda",Valmiki,,,['en'],53,"'Folklore -- India', 'Epic poetry, Sanskrit -- Translations into English', 'Rama (Hindu deity) -- Fiction', 'Valmiki -- Adaptations'",Text,'Epic poetry
3208,PG65000,Familiar Studies in Homer,"Clerke, Agnes M. (Agnes Mary)",1842.0,1907.0,['en'],23,"'Homer -- Criticism and interpretation', 'Epic poetry, Greek -- History and criticism'",Text,'Epic poetry
3260,PG658,The Fall of Troy,"Quintus, Smyrnaeus, active 4th century",,,['en'],113,"'Troy (Extinct city) -- Poetry', 'Epic poetry, Greek -- Translations into English', 'Trojan War -- Poetry'",Text,'Epic poetry
3456,PG70106,Dymer,"Lewis, C. S. (Clive Staples)",1898.0,1963.0,['en'],154,"'Epic poetry, English', 'Narrative poetry, English'",Text,'Epic poetry
3571,PG7321,The Nibelungenlied: Translated into Rhymed English Verse in the Metre of the Original,,,,['en'],720,"'Epic poetry, German -- Translations into English'",Text,'Epic poetry
3613,PG7972,Homer and His Age,"Lang, Andrew",1844.0,1912.0,['en'],57,"'Homer', 'Epic poetry, Greek -- History and criticism', 'Homer -- Homes and haunts -- Greece', 'Civilization, Homeric'",Text,'Epic poetry
3663,PG8779,"The Divine Comedy by Dante, Illustrated, Hell, Volume 01",Dante Alighieri,1265.0,1321.0,['en'],248,"'Hell -- Poetry', 'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3666,PG8780,"The Divine Comedy by Dante, Illustrated, Hell, Volume 02",Dante Alighieri,1265.0,1321.0,['en'],36,"'Hell -- Poetry', 'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3669,PG8781,"The Divine Comedy by Dante, Illustrated, Hell, Volume 03",Dante Alighieri,1265.0,1321.0,['en'],24,"'Hell -- Poetry', 'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3672,PG8782,"The Divine Comedy by Dante, Illustrated, Hell, Volume 04",Dante Alighieri,1265.0,1321.0,['en'],20,"'Hell -- Poetry', 'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3675,PG8783,"The Divine Comedy by Dante, Illustrated, Hell, Volume 05",Dante Alighieri,1265.0,1321.0,['en'],26,"'Hell -- Poetry', 'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3678,PG8784,"The Divine Comedy by Dante, Illustrated, Hell, Volume 06",Dante Alighieri,1265.0,1321.0,['en'],44,"'Hell -- Poetry', 'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
