,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
3026,PG61368,Argonaut and Juggernaut,"Sitwell, Osbert",1892.0,1969.0,['en'],36,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3027,PG61369,Out of the Flame,"Sitwell, Osbert",1892.0,1969.0,['en'],38,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3033,PG61440,"Shylock reasons with Mr. Chesterton, and other poems","Wolfe, Humbert",1885.0,1940.0,['en'],31,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3042,PG61517,Bread and Circuses,"Eden, Helen Parry",1885.0,1960.0,['en'],35,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3050,PG61598,London Sonnets,"Wolfe, Humbert",1885.0,1940.0,['en'],18,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3087,PG62251,The Poems of Alice Meynell,"Meynell, Alice",1847.0,1922.0,['en'],152,"'English poetry -- 20th century', 'English poetry -- 19th century'",Text,'English poetry -- 20th century'
3093,PG62560,The wooden Pegasus,"Sitwell, Edith",1887.0,1964.0,['en'],36,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3117,PG63113,"The Lathe of Morpheus; or, The dream song.: A tribute to B.C. from E.M",E. M.,,,['en'],16,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3245,PG65592,"The Flower of Old Japan, and Other Poems","Noyes, Alfred",1880.0,1958.0,['en'],35,"'English poetry -- 20th century', 'Japan -- Poetry'",Text,'English poetry -- 20th century'
3255,PG65807,The New Poetry: An Anthology,,,,['en'],49,"'English poetry -- 20th century', 'American poetry -- 20th century'",Text,'English poetry -- 20th century'
3263,PG66000,Selected Poems,"Huxley, Aldous",1894.0,1963.0,['en'],65,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3305,PG66550,Farewell,"Harvey, F. W. (Frederick William)",1888.0,1957.0,['en'],27,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3315,PG66889,Poems by Isaac Rosenberg,"Rosenberg, Isaac",1890.0,1918.0,['en'],39,"'English poetry -- 20th century', 'Rosenberg, Isaac, 1890-1918'",Text,'English poetry -- 20th century'
3346,PG67441,An Indian Ass,"Acton, Harold",1904.0,1994.0,['en'],45,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3356,PG67791,"Marlborough, and Other Poems","Sorley, Charles Hamilton",1895.0,1915.0,['en'],23,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3384,PG68458,"Motley, and other poems","De la Mare, Walter",1873.0,1956.0,['en'],44,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3490,PG70771,"Oxford poetry, 1918",,,,['en'],35,"'English poetry -- 20th century', 'College verse, English -- England -- Oxford'",Text,'English poetry -- 20th century'
3496,PG71002,Debits and credits,"Kipling, Rudyard",1865.0,1936.0,['en'],74,"'English poetry -- 20th century', 'English fiction -- 20th century', 'World War, 1914-1918 -- Fiction', 'Short stories, English'",Text,'English poetry -- 20th century'
3507,PG71305,The farmer's bride,"Mew, Charlotte Mary",1869.0,1928.0,['en'],40,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3741,PG9323,Foliage: Various Poems,"Davies, W. H. (William Henry)",1871.0,1940.0,['en'],40,"'English poetry -- 20th century', 'English poetry -- 19th century'",Text,'English poetry -- 20th century'
3763,PG9484,Georgian Poetry 1911-1912,,,,['en'],55,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3765,PG9506,Georgian Poetry 1913-15,,,,['en'],32,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3770,PG9546,Georgian Poetry 1916-1917,,,,['en'],38,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3804,PG9621,Georgian Poetry 1918-19,,,,['en'],23,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3807,PG9640,Georgian Poetry 1920-22,,,,['en'],335,'English poetry -- 20th century',Text,'English poetry -- 20th century'
3812,PG9652,Miscellany of Poetry: 1919,,,,['en'],19,'English poetry -- 20th century',Text,'English poetry -- 20th century'
